3,2,1,40,811,461.20,500, 2017-12-08 18:59:56 +0000
3,2,1,40,810,461.23,500, 2017-12-08 18:59:56 +0000
3,2,1,40,818,461.27,500, 2017-12-08 18:59:56 +0000
3,2,1,40,822,461.30,500, 2017-12-08 18:59:56 +0000
3,2,1,40,824,461.34,500, 2017-12-08 18:59:56 +0000
3,2,1,40,824,461.38,500, 2017-12-08 18:59:56 +0000
3,2,1,40,830,461.41,500, 2017-12-08 18:59:56 +0000
3,2,1,40,836,461.45,500, 2017-12-08 18:59:56 +0000
3,2,1,40,832,461.49,500, 2017-12-08 18:59:56 +0000
3,2,1,40,830,461.52,500, 2017-12-08 18:59:56 +0000
3,2,1,40,825,461.56,500, 2017-12-08 18:59:56 +0000
3,2,1,40,836,461.60,500, 2017-12-08 18:59:56 +0000
3,2,1,40,826,461.63,500, 2017-12-08 18:59:56 +0000
3,2,1,40,825,461.67,500, 2017-12-08 18:59:56 +0000
3,2,1,40,833,461.71,500, 2017-12-08 18:59:56 +0000
3,2,1,40,818,461.74,500, 2017-12-08 18:59:56 +0000
3,2,1,40,829,461.78,500, 2017-12-08 18:59:57 +0000
3,2,1,40,829,461.82,500, 2017-12-08 18:59:57 +0000
3,2,1,40,826,461.85,500, 2017-12-08 18:59:57 +0000
3,2,1,40,822,461.89,500, 2017-12-08 18:59:57 +0000
3,2,1,40,828,461.93,500, 2017-12-08 18:59:57 +0000
3,2,1,40,836,461.96,500, 2017-12-08 18:59:57 +0000
3,2,1,40,844,462.00,500, 2017-12-08 18:59:57 +0000
3,2,1,40,832,462.04,500, 2017-12-08 18:59:57 +0000
3,2,1,40,827,462.08,500, 2017-12-08 18:59:57 +0000
3,2,1,40,825,462.11,500, 2017-12-08 18:59:57 +0000
3,2,1,40,842,462.15,500, 2017-12-08 18:59:57 +0000
3,2,1,40,836,462.19,500, 2017-12-08 18:59:57 +0000
3,2,1,40,823,462.22,500, 2017-12-08 18:59:57 +0000
3,2,1,40,846,462.26,500, 2017-12-08 18:59:57 +0000
3,2,1,40,823,462.30,500, 2017-12-08 18:59:57 +0000
3,2,1,40,838,462.34,500, 2017-12-08 18:59:57 +0000
3,2,1,40,847,462.37,500, 2017-12-08 18:59:57 +0000
3,2,1,40,852,462.41,500, 2017-12-08 18:59:57 +0000
3,2,1,40,845,462.45,500, 2017-12-08 18:59:57 +0000
3,2,1,40,856,462.49,500, 2017-12-08 18:59:57 +0000
3,2,1,40,853,462.53,500, 2017-12-08 18:59:57 +0000
3,2,1,40,862,462.57,500, 2017-12-08 18:59:57 +0000
3,2,1,40,856,462.61,500, 2017-12-08 18:59:57 +0000
3,2,1,40,856,462.65,500, 2017-12-08 18:59:57 +0000
3,2,1,40,830,462.68,500, 2017-12-08 18:59:57 +0000
3,2,1,40,829,462.72,500, 2017-12-08 18:59:57 +0000
3,2,1,40,841,462.76,500, 2017-12-08 18:59:57 +0000
3,2,1,40,844,462.80,500, 2017-12-08 18:59:57 +0000
3,2,1,40,829,462.83,500, 2017-12-08 18:59:57 +0000
3,2,1,40,856,462.87,500, 2017-12-08 18:59:57 +0000
3,2,1,40,853,462.91,500, 2017-12-08 18:59:57 +0000
3,2,1,40,852,462.95,500, 2017-12-08 18:59:57 +0000
3,2,1,40,858,462.99,500, 2017-12-08 18:59:57 +0000
3,2,1,40,838,463.03,500, 2017-12-08 18:59:57 +0000
3,2,1,40,857,463.07,500, 2017-12-08 18:59:57 +0000
3,2,1,40,859,463.11,500, 2017-12-08 18:59:57 +0000
