host,press,panel,threshold,reading,baseline,pressed,timestamp
1,2,0,80,997,485.83,500, 2017-12-09 13:56:42 +0000
1,2,0,80,583,485.96,500, 2017-12-09 13:56:43 +0000
1,2,0,80,871,485.24,500, 2017-12-09 13:56:44 +0000
1,2,0,80,861,485.30,500, 2017-12-09 13:56:45 +0000
1,2,0,80,568,485.22,500, 2017-12-09 13:56:46 +0000
1,2,0,80,983,485.21,500, 2017-12-09 13:56:48 +0000
1,2,0,80,778,484.58,500, 2017-12-09 13:56:49 +0000
1,2,0,80,992,484.26,500, 2017-12-09 13:56:50 +0000
1,2,0,80,901,484.32,500, 2017-12-09 13:56:51 +0000
1,2,0,80,879,484.33,500, 2017-12-09 13:56:51 +0000
1,2,0,80,999,484.24,500, 2017-12-09 13:56:52 +0000
1,2,0,80,1005,484.12,500, 2017-12-09 13:56:52 +0000
1,2,0,80,1021,483.75,500, 2017-12-09 13:56:54 +0000
1,2,0,80,565,483.61,500, 2017-12-09 13:56:55 +0000
1,2,0,80,1016,483.73,500, 2017-12-09 13:56:56 +0000
1,2,0,80,859,483.74,500, 2017-12-09 13:56:57 +0000
1,2,0,80,630,483.61,500, 2017-12-09 13:56:58 +0000
1,2,0,80,1004,483.70,500, 2017-12-09 13:56:58 +0000
1,2,0,80,911,483.85,500, 2017-12-09 13:56:59 +0000
1,2,0,80,639,482.99,500, 2017-12-09 13:57:02 +0000
1,2,0,80,637,482.53,500, 2017-12-09 13:57:04 +0000
1,2,0,80,746,482.80,500, 2017-12-09 13:57:05 +0000
1,2,0,80,577,483.40,500, 2017-12-09 13:57:07 +0000
1,2,0,80,574,483.62,500, 2017-12-09 13:57:08 +0000
1,2,0,80,590,483.51,500, 2017-12-09 13:57:10 +0000
1,2,0,80,570,483.31,500, 2017-12-09 13:57:11 +0000
1,2,0,80,569,483.41,500, 2017-12-09 13:57:12 +0000
1,2,0,80,571,482.74,500, 2017-12-09 13:57:14 +0000
1,2,0,80,594,482.34,500, 2017-12-09 13:57:15 +0000
1,2,0,80,592,482.65,500, 2017-12-09 13:57:16 +0000
1,2,0,80,592,481.78,500, 2017-12-09 13:57:17 +0000
1,2,0,80,601,481.73,500, 2017-12-09 13:57:18 +0000
1,2,0,80,588,482.24,500, 2017-12-09 13:57:20 +0000
1,2,0,80,574,482.28,500, 2017-12-09 13:57:21 +0000
1,2,0,80,631,482.30,500, 2017-12-09 13:57:22 +0000
1,2,0,80,690,482.19,500, 2017-12-09 13:57:23 +0000
1,2,0,80,703,482.09,500, 2017-12-09 13:57:25 +0000
1,2,0,80,568,481.53,500, 2017-12-09 13:57:27 +0000
1,2,0,80,572,482.32,500, 2017-12-09 13:57:28 +0000
1,2,0,80,570,481.69,500, 2017-12-09 13:57:28 +0000
1,2,0,80,580,481.50,500, 2017-12-09 13:57:29 +0000
1,2,0,80,576,481.20,500, 2017-12-09 13:57:29 +0000
1,2,0,80,607,480.00,500, 2017-12-09 13:57:32 +0000
1,2,0,80,604,480.02,500, 2017-12-09 13:57:32 +0000
1,2,0,80,679,479.63,500, 2017-12-09 13:57:33 +0000
1,2,0,80,596,479.85,500, 2017-12-09 13:57:34 +0000
1,2,0,80,893,480.51,500, 2017-12-09 13:57:36 +0000
1,2,0,80,1022,481.11,500, 2017-12-09 13:57:37 +0000
1,2,0,80,994,481.70,500, 2017-12-09 13:57:38 +0000
1,2,0,80,564,481.78,500, 2017-12-09 13:57:39 +0000
1,2,0,80,606,482.64,500, 2017-12-09 13:57:40 +0000
1,2,0,80,580,483.12,500, 2017-12-09 13:57:42 +0000
1,2,0,80,862,484.14,500, 2017-12-09 13:57:43 +0000
1,2,0,80,599,484.92,500, 2017-12-09 13:57:44 +0000
1,2,0,80,590,485.18,500, 2017-12-09 13:57:45 +0000
1,2,0,80,578,485.46,500, 2017-12-09 13:57:47 +0000
1,2,0,80,589,485.14,500, 2017-12-09 13:57:48 +0000
1,2,0,80,564,483.18,500, 2017-12-09 13:57:51 +0000
1,2,0,80,567,483.20,500, 2017-12-09 13:57:52 +0000
1,2,0,80,587,483.22,500, 2017-12-09 13:57:52 +0000
1,2,0,80,569,482.74,500, 2017-12-09 13:57:52 +0000
1,2,0,80,627,481.97,500, 2017-12-09 13:57:53 +0000
1,2,0,80,851,474.75,500, 2017-12-09 13:58:28 +0000
1,2,0,80,577,475.09,500, 2017-12-09 13:58:28 +0000
1,2,0,80,609,475.32,500, 2017-12-09 13:58:29 +0000
1,2,0,80,973,464.13,500, 2017-12-09 14:01:21 +0000
1,2,0,80,557,471.72,500, 2017-12-09 14:01:26 +0000
1,2,0,80,685,472.85,500, 2017-12-09 14:01:26 +0000
1,2,0,80,1014,448.84,500, 2017-12-09 14:05:44 +0000
1,2,0,80,539,448.84,500, 2017-12-09 14:05:45 +0000
1,2,0,80,1001,448.90,500, 2017-12-09 14:05:45 +0000
1,2,0,80,1018,448.98,500, 2017-12-09 14:05:45 +0000
1,2,0,80,741,448.77,500, 2017-12-09 14:05:46 +0000
1,2,0,80,532,451.00,500, 2017-12-09 14:05:48 +0000
1,2,0,80,540,451.01,500, 2017-12-09 14:05:48 +0000
1,2,0,80,542,451.04,500, 2017-12-09 14:05:48 +0000
1,2,0,80,541,451.07,500, 2017-12-09 14:05:48 +0000
1,2,0,80,548,451.08,500, 2017-12-09 14:05:48 +0000
1,2,0,80,535,451.17,500, 2017-12-09 14:05:48 +0000
1,2,0,80,627,450.78,500, 2017-12-09 14:05:49 +0000
1,2,0,80,615,449.93,500, 2017-12-09 14:05:50 +0000
1,2,0,80,611,449.70,500, 2017-12-09 14:05:50 +0000
1,2,0,80,570,449.42,500, 2017-12-09 14:05:50 +0000
1,2,0,80,926,449.18,500, 2017-12-09 14:05:51 +0000
1,2,0,80,572,448.86,500, 2017-12-09 14:05:51 +0000
1,2,0,80,901,448.70,500, 2017-12-09 14:05:52 +0000
1,2,0,80,600,448.59,500, 2017-12-09 14:05:52 +0000
1,2,0,80,551,448.50,500, 2017-12-09 14:05:52 +0000
1,2,0,80,1014,448.56,500, 2017-12-09 14:05:53 +0000
1,2,0,80,602,448.55,500, 2017-12-09 14:05:53 +0000
1,2,0,80,555,448.09,500, 2017-12-09 14:05:55 +0000
1,2,0,80,531,447.85,500, 2017-12-09 14:05:56 +0000
1,2,0,80,572,447.69,500, 2017-12-09 14:05:56 +0000
1,2,0,80,852,447.64,500, 2017-12-09 14:05:56 +0000
1,2,0,80,593,447.65,500, 2017-12-09 14:05:56 +0000
1,2,0,80,583,447.64,500, 2017-12-09 14:05:57 +0000
1,2,0,80,549,447.60,500, 2017-12-09 14:05:57 +0000
1,2,0,80,624,447.48,500, 2017-12-09 14:05:57 +0000
1,2,0,80,550,447.42,500, 2017-12-09 14:05:57 +0000
1,2,0,80,543,447.27,500, 2017-12-09 14:05:58 +0000
1,2,0,80,563,447.19,500, 2017-12-09 14:05:58 +0000
1,2,0,80,532,435.70,500, 2017-12-09 14:07:42 +0000
1,2,0,80,548,454.81,500, 2017-12-09 14:07:52 +0000
1,2,0,80,593,454.41,500, 2017-12-09 14:07:53 +0000
1,2,0,80,536,454.25,500, 2017-12-09 14:07:54 +0000
1,2,0,80,563,453.57,500, 2017-12-09 14:07:58 +0000
1,2,0,80,559,453.18,500, 2017-12-09 14:07:59 +0000
1,2,0,80,541,452.57,500, 2017-12-09 14:08:01 +0000
1,2,0,80,556,452.26,500, 2017-12-09 14:08:02 +0000
1,2,0,80,548,452.05,500, 2017-12-09 14:08:04 +0000
1,2,0,80,545,451.64,500, 2017-12-09 14:08:04 +0000
1,2,0,80,543,449.72,500, 2017-12-09 14:08:07 +0000
1,2,0,80,530,447.95,500, 2017-12-09 14:08:11 +0000
1,2,0,80,530,446.37,500, 2017-12-09 14:08:14 +0000
1,2,0,80,555,446.00,500, 2017-12-09 14:08:15 +0000
1,2,0,80,540,445.65,500, 2017-12-09 14:08:16 +0000
1,2,0,80,529,444.87,500, 2017-12-09 14:08:18 +0000
1,2,0,80,555,444.48,500, 2017-12-09 14:08:18 +0000
1,2,0,80,526,444.32,500, 2017-12-09 14:08:19 +0000
1,2,0,80,526,443.94,500, 2017-12-09 14:08:19 +0000
1,2,0,80,556,443.54,500, 2017-12-09 14:08:20 +0000
1,2,0,80,522,441.30,500, 2017-12-09 14:08:28 +0000
1,2,0,80,549,441.32,500, 2017-12-09 14:08:28 +0000
1,2,0,80,523,439.60,500, 2017-12-09 14:08:45 +0000
1,2,0,80,539,438.85,500, 2017-12-09 14:08:49 +0000
1,2,0,80,524,440.55,500, 2017-12-09 14:08:51 +0000
1,2,0,80,560,441.35,500, 2017-12-09 14:08:52 +0000
1,2,0,80,531,441.35,500, 2017-12-09 14:08:53 +0000
1,2,0,80,552,438.90,500, 2017-12-09 14:08:55 +0000
1,2,0,80,527,436.61,500, 2017-12-09 14:09:02 +0000
1,2,0,80,572,437.26,500, 2017-12-09 14:09:03 +0000
1,2,0,80,538,437.20,500, 2017-12-09 14:09:04 +0000
1,2,0,80,536,437.08,500, 2017-12-09 14:09:05 +0000
1,2,0,80,547,436.79,500, 2017-12-09 14:09:06 +0000
1,2,0,80,586,436.87,500, 2017-12-09 14:09:07 +0000
1,2,0,80,581,423.74,500, 2017-12-09 14:10:01 +0000
1,2,0,80,562,425.61,500, 2017-12-09 14:10:03 +0000
1,2,0,80,525,427.63,500, 2017-12-09 14:10:05 +0000
1,2,0,80,534,453.91,500, 2017-12-09 14:15:57 +0000
1,2,0,80,535,454.62,500, 2017-12-09 14:15:58 +0000
1,2,0,80,658,504.05,500, 2017-12-09 14:23:44 +0000
1,2,0,80,605,502.08,500, 2017-12-09 14:23:54 +0000
1,2,0,80,843,501.99,500, 2017-12-09 14:23:57 +0000
1,2,0,80,642,491.32,500, 2017-12-09 14:24:09 +0000
1,2,0,80,524,443.07,500, 2017-12-09 14:27:38 +0000
1,2,0,80,526,443.09,500, 2017-12-09 14:27:39 +0000
1,2,0,80,526,443.15,500, 2017-12-09 14:27:39 +0000
1,2,0,80,528,443.17,500, 2017-12-09 14:27:39 +0000
1,2,0,80,544,443.19,500, 2017-12-09 14:27:39 +0000
1,2,0,80,530,443.27,500, 2017-12-09 14:27:39 +0000
1,2,0,80,549,442.67,500, 2017-12-09 14:28:10 +0000
1,2,0,80,521,439.93,500, 2017-12-09 14:28:54 +0000
1,2,0,80,526,440.03,500, 2017-12-09 14:28:54 +0000
1,2,0,80,521,440.05,500, 2017-12-09 14:28:54 +0000
1,2,0,80,521,440.11,500, 2017-12-09 14:28:54 +0000
1,2,0,80,530,440.20,500, 2017-12-09 14:28:54 +0000
1,2,0,80,522,440.41,500, 2017-12-09 14:28:55 +0000
1,2,0,80,529,440.51,500, 2017-12-09 14:28:55 +0000
1,2,0,80,523,440.56,500, 2017-12-09 14:28:55 +0000
1,2,0,80,527,440.61,500, 2017-12-09 14:28:55 +0000
1,2,0,80,522,440.80,500, 2017-12-09 14:28:56 +0000
1,2,0,80,523,440.84,500, 2017-12-09 14:28:56 +0000
1,2,0,80,521,440.92,500, 2017-12-09 14:28:56 +0000
1,2,0,80,535,441.18,500, 2017-12-09 14:28:57 +0000
1,2,0,80,522,441.49,500, 2017-12-09 14:28:57 +0000
1,2,0,80,523,441.59,500, 2017-12-09 14:28:57 +0000
1,2,0,80,528,441.99,500, 2017-12-09 14:28:58 +0000
1,2,0,80,525,442.34,500, 2017-12-09 14:28:59 +0000
1,2,0,80,525,442.51,500, 2017-12-09 14:29:00 +0000
1,2,0,80,525,442.85,500, 2017-12-09 14:29:00 +0000
1,2,0,80,574,452.08,500, 2017-12-09 14:29:41 +0000
1,2,0,80,597,449.44,500, 2017-12-09 14:29:50 +0000
1,2,0,80,1000,449.25,500, 2017-12-09 14:29:51 +0000
1,2,0,80,701,449.18,500, 2017-12-09 14:29:51 +0000
1,2,0,80,802,448.82,500, 2017-12-09 14:29:52 +0000
1,2,0,80,620,448.52,500, 2017-12-09 14:29:53 +0000
1,2,0,80,597,448.06,500, 2017-12-09 14:29:53 +0000
1,2,0,80,585,447.71,500, 2017-12-09 14:29:53 +0000
1,2,0,80,544,447.08,500, 2017-12-09 14:29:54 +0000
1,2,0,80,580,446.64,500, 2017-12-09 14:29:54 +0000
1,2,0,80,883,446.55,500, 2017-12-09 14:29:55 +0000
1,2,0,80,955,446.35,500, 2017-12-09 14:29:55 +0000
1,2,0,80,551,447.03,500, 2017-12-09 14:29:56 +0000
1,2,0,80,582,447.97,500, 2017-12-09 14:29:56 +0000
1,2,0,80,991,450.23,500, 2017-12-09 14:29:58 +0000
1,2,0,80,1005,450.44,500, 2017-12-09 14:29:58 +0000
1,2,0,80,999,450.41,500, 2017-12-09 14:29:59 +0000
1,2,0,80,943,450.46,500, 2017-12-09 14:29:59 +0000
1,2,0,80,662,450.47,500, 2017-12-09 14:29:59 +0000
1,2,0,80,534,450.49,500, 2017-12-09 14:29:59 +0000
1,2,0,80,615,450.59,500, 2017-12-09 14:29:59 +0000
1,2,0,80,905,450.61,500, 2017-12-09 14:29:59 +0000
1,2,0,80,552,450.69,500, 2017-12-09 14:30:00 +0000
1,2,0,80,893,452.53,500, 2017-12-09 14:30:11 +0000
1,2,0,80,610,452.61,500, 2017-12-09 14:30:11 +0000
1,2,0,80,617,454.40,500, 2017-12-09 14:30:46 +0000
1,2,0,80,561,450.65,500, 2017-12-09 14:30:57 +0000
1,2,0,80,544,456.89,500, 2017-12-09 14:31:01 +0000
1,2,0,80,553,467.16,500, 2017-12-09 14:31:04 +0000
1,2,0,80,561,466.04,500, 2017-12-09 14:31:05 +0000
1,2,0,80,648,462.90,500, 2017-12-09 14:32:04 +0000
1,2,0,80,540,450.28,500, 2017-12-09 14:32:44 +0000
1,2,0,80,560,449.85,500, 2017-12-09 14:32:46 +0000
1,2,0,80,541,447.95,500, 2017-12-09 14:32:50 +0000
1,2,0,80,876,434.72,500, 2017-12-09 14:34:30 +0000
1,2,0,80,534,434.52,500, 2017-12-09 14:34:31 +0000
1,2,0,80,591,433.96,500, 2017-12-09 14:34:33 +0000
1,2,0,80,721,433.26,500, 2017-12-09 14:34:34 +0000
1,2,0,80,517,433.09,500, 2017-12-09 14:34:35 +0000
1,2,0,80,553,433.00,500, 2017-12-09 14:34:35 +0000
1,2,0,80,551,433.03,500, 2017-12-09 14:34:35 +0000
1,2,0,80,525,432.93,500, 2017-12-09 14:34:36 +0000
1,2,0,80,527,432.93,500, 2017-12-09 14:34:36 +0000
1,2,0,80,530,432.85,500, 2017-12-09 14:34:36 +0000
1,2,0,80,586,432.54,500, 2017-12-09 14:34:37 +0000
1,2,0,80,1001,432.49,500, 2017-12-09 14:34:38 +0000
1,2,0,80,1004,432.93,500, 2017-12-09 14:34:38 +0000
1,2,0,80,994,433.24,500, 2017-12-09 14:34:39 +0000
1,2,0,80,516,433.51,500, 2017-12-09 14:34:39 +0000
1,2,0,80,574,435.27,500, 2017-12-09 14:34:52 +0000
1,2,0,80,551,435.38,500, 2017-12-09 14:34:53 +0000
1,2,0,80,533,434.83,500, 2017-12-09 14:34:55 +0000
1,2,0,80,537,447.19,500, 2017-12-09 14:36:23 +0000
1,2,0,80,776,443.81,500, 2017-12-09 14:36:44 +0000
1,2,0,80,524,443.86,500, 2017-12-09 14:36:44 +0000
1,2,0,80,535,443.73,500, 2017-12-09 14:36:44 +0000
1,2,0,80,578,443.18,500, 2017-12-09 14:36:45 +0000
1,2,0,80,584,443.04,500, 2017-12-09 14:36:45 +0000
1,2,0,80,605,442.84,500, 2017-12-09 14:36:45 +0000
1,2,0,80,806,442.45,500, 2017-12-09 14:36:46 +0000
1,2,0,80,857,442.52,500, 2017-12-09 14:36:46 +0000
1,2,0,80,928,442.62,500, 2017-12-09 14:36:46 +0000
1,2,0,80,689,442.58,500, 2017-12-09 14:36:47 +0000
1,2,0,80,648,442.59,500, 2017-12-09 14:36:47 +0000
1,2,0,80,622,442.59,500, 2017-12-09 14:36:47 +0000
1,2,0,80,964,442.52,500, 2017-12-09 14:36:48 +0000
1,2,0,80,557,442.44,500, 2017-12-09 14:36:48 +0000
1,2,0,80,1005,442.44,500, 2017-12-09 14:36:48 +0000
1,2,0,80,999,442.46,500, 2017-12-09 14:36:48 +0000
1,2,0,80,997,442.50,500, 2017-12-09 14:36:49 +0000
1,2,0,80,941,442.50,500, 2017-12-09 14:36:49 +0000
1,2,0,80,987,442.45,500, 2017-12-09 14:36:49 +0000
1,2,0,80,1017,442.42,500, 2017-12-09 14:36:49 +0000
1,2,0,80,1001,442.40,500, 2017-12-09 14:36:50 +0000
1,2,0,80,630,442.24,500, 2017-12-09 14:36:51 +0000
1,2,0,80,1011,442.41,500, 2017-12-09 14:36:51 +0000
1,2,0,80,626,442.37,500, 2017-12-09 14:36:51 +0000
1,2,0,80,551,442.42,500, 2017-12-09 14:36:51 +0000
1,2,0,80,1000,442.58,500, 2017-12-09 14:36:51 +0000
1,2,0,80,643,442.65,500, 2017-12-09 14:36:52 +0000
1,2,0,80,620,442.70,500, 2017-12-09 14:36:52 +0000
1,2,0,80,838,442.81,500, 2017-12-09 14:36:52 +0000
1,2,0,80,936,442.80,500, 2017-12-09 14:36:53 +0000
1,2,0,80,1004,442.85,500, 2017-12-09 14:36:53 +0000
1,2,0,80,1002,442.92,500, 2017-12-09 14:36:54 +0000
1,2,0,80,991,442.97,500, 2017-12-09 14:36:54 +0000
1,2,0,80,529,442.63,500, 2017-12-09 14:36:55 +0000
1,2,0,80,629,442.76,500, 2017-12-09 14:36:56 +0000
1,2,0,80,546,442.73,500, 2017-12-09 14:36:56 +0000
1,2,0,80,823,442.71,500, 2017-12-09 14:36:56 +0000
1,2,0,80,568,442.60,500, 2017-12-09 14:36:57 +0000
1,2,0,80,534,442.53,500, 2017-12-09 14:36:57 +0000
1,2,0,80,577,442.30,500, 2017-12-09 14:36:58 +0000
1,2,0,80,889,451.36,500, 2017-12-09 14:37:45 +0000
1,2,0,80,592,451.10,500, 2017-12-09 14:37:47 +0000
1,2,0,80,548,451.91,500, 2017-12-09 14:37:47 +0000
1,2,0,80,547,453.14,500, 2017-12-09 14:37:48 +0000
1,2,0,80,570,454.32,500, 2017-12-09 14:37:49 +0000
1,2,0,80,568,453.29,500, 2017-12-09 14:37:51 +0000
1,2,0,80,556,452.09,500, 2017-12-09 14:37:54 +0000
1,2,0,80,561,452.02,500, 2017-12-09 14:37:54 +0000
1,2,0,80,554,451.92,500, 2017-12-09 14:37:55 +0000
1,2,0,80,596,451.72,500, 2017-12-09 14:37:55 +0000
1,2,0,80,543,451.75,500, 2017-12-09 14:37:55 +0000
1,2,0,80,544,452.66,500, 2017-12-09 14:37:56 +0000
1,2,0,80,994,451.98,500, 2017-12-09 14:37:57 +0000
1,2,0,80,666,451.27,500, 2017-12-09 14:37:57 +0000
1,2,0,80,623,450.81,500, 2017-12-09 14:37:58 +0000
1,2,0,80,993,450.30,500, 2017-12-09 14:37:59 +0000
1,2,0,80,1011,449.74,500, 2017-12-09 14:37:59 +0000
1,2,0,80,852,449.41,500, 2017-12-09 14:38:00 +0000
1,2,0,80,763,448.45,500, 2017-12-09 14:38:01 +0000
1,2,0,80,812,447.75,500, 2017-12-09 14:38:01 +0000
1,2,0,80,530,447.78,500, 2017-12-09 14:38:01 +0000
1,2,0,80,942,447.05,500, 2017-12-09 14:38:02 +0000
1,2,0,80,562,446.81,500, 2017-12-09 14:38:03 +0000
1,2,0,80,609,446.62,500, 2017-12-09 14:38:03 +0000
1,2,0,80,972,446.51,500, 2017-12-09 14:38:04 +0000
1,2,0,80,741,446.29,500, 2017-12-09 14:38:04 +0000
1,2,0,80,1013,446.16,500, 2017-12-09 14:38:05 +0000
1,2,0,80,646,445.98,500, 2017-12-09 14:38:06 +0000
1,2,0,80,642,445.88,500, 2017-12-09 14:38:06 +0000
1,2,0,80,723,445.77,500, 2017-12-09 14:38:07 +0000
1,2,0,80,894,445.71,500, 2017-12-09 14:38:07 +0000
1,2,0,80,1019,445.69,500, 2017-12-09 14:38:08 +0000
1,2,0,80,1007,445.75,500, 2017-12-09 14:38:08 +0000
1,2,0,80,1001,445.82,500, 2017-12-09 14:38:09 +0000
1,2,0,80,994,445.78,500, 2017-12-09 14:38:10 +0000
1,2,0,80,1001,445.82,500, 2017-12-09 14:38:10 +0000
1,2,0,80,550,445.96,500, 2017-12-09 14:38:11 +0000
1,2,0,80,674,445.80,500, 2017-12-09 14:38:11 +0000
1,2,0,80,607,445.59,500, 2017-12-09 14:38:12 +0000
1,2,0,80,589,445.54,500, 2017-12-09 14:38:12 +0000
1,2,0,80,536,445.60,500, 2017-12-09 14:38:12 +0000
1,2,0,80,874,445.51,500, 2017-12-09 14:38:13 +0000
1,2,0,80,625,445.46,500, 2017-12-09 14:38:13 +0000
1,2,0,80,978,445.51,500, 2017-12-09 14:38:14 +0000
1,2,0,80,958,445.54,500, 2017-12-09 14:38:14 +0000
1,2,0,80,537,445.16,500, 2017-12-09 14:38:15 +0000
1,2,0,80,646,444.96,500, 2017-12-09 14:38:16 +0000
1,2,0,80,776,445.00,500, 2017-12-09 14:38:16 +0000
1,2,0,80,648,445.02,500, 2017-12-09 14:38:17 +0000
1,2,0,80,585,445.07,500, 2017-12-09 14:38:17 +0000
1,2,0,80,531,445.08,500, 2017-12-09 14:38:17 +0000
1,2,0,80,610,444.94,500, 2017-12-09 14:38:18 +0000
1,2,0,80,538,445.01,500, 2017-12-09 14:38:18 +0000
1,2,0,80,605,443.71,500, 2017-12-09 14:38:24 +0000
1,2,0,80,916,443.69,500, 2017-12-09 14:38:24 +0000
1,2,0,80,973,443.96,500, 2017-12-09 14:38:24 +0000
1,2,0,80,590,444.10,500, 2017-12-09 14:38:25 +0000
1,2,0,80,601,444.19,500, 2017-12-09 14:38:25 +0000
1,2,0,80,537,444.28,500, 2017-12-09 14:38:25 +0000
1,2,0,80,645,444.34,500, 2017-12-09 14:38:26 +0000
1,2,0,80,529,444.38,500, 2017-12-09 14:38:26 +0000
1,2,0,80,872,444.44,500, 2017-12-09 14:38:26 +0000
1,2,0,80,546,444.47,500, 2017-12-09 14:38:27 +0000
1,2,0,80,591,444.45,500, 2017-12-09 14:38:27 +0000
1,2,0,80,533,444.54,500, 2017-12-09 14:38:27 +0000
1,2,0,80,544,444.51,500, 2017-12-09 14:38:28 +0000
1,2,0,80,540,444.57,500, 2017-12-09 14:38:28 +0000
1,2,0,80,589,444.65,500, 2017-12-09 14:38:28 +0000
1,2,0,80,525,444.66,500, 2017-12-09 14:38:28 +0000
1,2,0,80,625,444.72,500, 2017-12-09 14:38:28 +0000
1,2,0,80,555,444.74,500, 2017-12-09 14:38:28 +0000
1,2,0,80,566,444.81,500, 2017-12-09 14:38:29 +0000
1,2,0,80,581,444.88,500, 2017-12-09 14:38:29 +0000
1,2,0,80,526,444.90,500, 2017-12-09 14:38:29 +0000
1,2,0,80,623,445.07,500, 2017-12-09 14:38:30 +0000
1,2,0,80,600,445.15,500, 2017-12-09 14:38:30 +0000
1,2,0,80,646,445.25,500, 2017-12-09 14:38:30 +0000
1,2,0,80,534,445.29,500, 2017-12-09 14:38:30 +0000
1,2,0,80,1004,445.38,500, 2017-12-09 14:38:30 +0000
1,2,0,80,607,440.98,500, 2017-12-09 14:38:40 +0000
1,2,0,80,551,441.26,500, 2017-12-09 14:38:41 +0000
1,2,0,80,999,441.95,500, 2017-12-09 14:38:41 +0000
1,2,0,80,860,442.79,500, 2017-12-09 14:38:42 +0000
1,2,0,80,745,443.02,500, 2017-12-09 14:38:42 +0000
1,2,0,80,711,443.06,500, 2017-12-09 14:38:42 +0000
1,2,0,80,870,443.21,500, 2017-12-09 14:38:43 +0000
1,2,0,80,816,443.09,500, 2017-12-09 14:38:43 +0000
1,2,0,80,843,442.80,500, 2017-12-09 14:38:43 +0000
1,2,0,80,943,442.21,500, 2017-12-09 14:38:44 +0000
1,2,0,80,936,441.76,500, 2017-12-09 14:38:44 +0000
1,2,0,80,999,438.87,500, 2017-12-09 14:38:47 +0000
1,2,0,80,647,438.73,500, 2017-12-09 14:38:48 +0000
1,2,0,80,541,438.42,500, 2017-12-09 14:38:48 +0000
1,2,0,80,516,435.32,500, 2017-12-09 14:42:07 +0000
1,2,0,80,602,435.46,500, 2017-12-09 14:42:07 +0000
1,2,0,80,527,434.99,500, 2017-12-09 14:42:09 +0000
1,2,0,80,554,435.09,500, 2017-12-09 14:42:09 +0000
1,2,0,80,524,435.32,500, 2017-12-09 14:42:10 +0000
1,2,0,80,592,434.36,500, 2017-12-09 14:42:12 +0000
1,2,0,80,534,434.49,500, 2017-12-09 14:42:12 +0000
1,2,0,80,520,434.79,500, 2017-12-09 14:42:12 +0000
1,2,0,80,1017,432.44,500, 2017-12-09 14:42:16 +0000
1,2,0,80,516,432.48,500, 2017-12-09 14:42:16 +0000
1,2,0,80,552,432.50,500, 2017-12-09 14:42:17 +0000
1,2,0,80,513,432.70,500, 2017-12-09 14:42:17 +0000
1,2,0,80,514,432.79,500, 2017-12-09 14:42:17 +0000
1,2,0,80,534,432.81,500, 2017-12-09 14:42:17 +0000
1,2,0,80,521,432.39,500, 2017-12-09 14:42:18 +0000
1,2,0,80,521,432.46,500, 2017-12-09 14:42:18 +0000
1,2,0,80,544,437.79,500, 2017-12-09 14:42:20 +0000
1,2,0,80,574,432.90,500, 2017-12-09 14:42:28 +0000
1,2,0,80,554,432.51,500, 2017-12-09 14:42:29 +0000
1,2,0,80,534,432.48,500, 2017-12-09 14:42:29 +0000
1,2,0,80,522,432.50,500, 2017-12-09 14:42:29 +0000
1,2,0,80,542,432.41,500, 2017-12-09 14:42:30 +0000
1,2,0,80,522,432.31,500, 2017-12-09 14:42:30 +0000
1,2,0,80,524,432.05,500, 2017-12-09 14:42:30 +0000
1,2,0,80,550,431.93,500, 2017-12-09 14:42:31 +0000
1,2,0,80,563,431.74,500, 2017-12-09 14:42:31 +0000
1,2,0,80,589,431.72,500, 2017-12-09 14:42:31 +0000
1,2,0,80,663,431.80,500, 2017-12-09 14:42:31 +0000
1,2,0,80,560,431.87,500, 2017-12-09 14:42:32 +0000
1,2,0,80,628,431.99,500, 2017-12-09 14:42:32 +0000
1,2,0,80,552,431.91,500, 2017-12-09 14:42:33 +0000
1,2,0,80,581,490.46,500, 2017-12-09 14:54:22 +0000
1,2,0,80,576,490.32,500, 2017-12-09 14:54:22 +0000
1,2,0,80,593,489.97,500, 2017-12-09 14:54:23 +0000
1,2,0,80,632,489.81,500, 2017-12-09 14:54:23 +0000
1,2,0,80,613,489.61,500, 2017-12-09 14:54:23 +0000
1,2,0,80,635,489.42,500, 2017-12-09 14:54:23 +0000
1,2,0,80,757,484.23,500, 2017-12-09 14:54:45 +0000
1,2,0,80,976,483.93,500, 2017-12-09 14:54:46 +0000
1,2,0,80,1002,483.73,500, 2017-12-09 14:54:46 +0000
1,2,0,80,905,483.67,500, 2017-12-09 14:54:47 +0000
1,2,0,80,1020,482.75,500, 2017-12-09 14:54:49 +0000
1,2,0,80,757,482.51,500, 2017-12-09 14:54:50 +0000
1,2,0,80,592,500.60,500, 2017-12-09 15:04:08 +0000
1,2,0,80,602,501.00,500, 2017-12-09 15:04:09 +0000
1,2,0,80,586,492.61,500, 2017-12-09 15:04:30 +0000
1,2,0,80,578,471.90,500, 2017-12-09 15:05:20 +0000
1,2,0,80,574,472.42,500, 2017-12-09 15:05:20 +0000
1,2,0,80,602,472.05,500, 2017-12-09 15:05:21 +0000
1,2,0,80,584,474.60,500, 2017-12-09 15:05:23 +0000
1,2,0,80,583,477.01,500, 2017-12-09 15:05:25 +0000
1,2,0,80,557,475.89,500, 2017-12-09 15:05:26 +0000
1,2,0,80,564,475.66,500, 2017-12-09 15:05:27 +0000
1,2,0,80,654,439.79,500, 2017-12-09 15:08:02 +0000
